,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
15004,28, Private,296450,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
15005,47, Local-gov,200808,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Puerto-Rico, <=50K
15006,30, Private,176123,6, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
15007,41, Local-gov,51111,13, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
15008,22, Local-gov,273734,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
15009,26, Private,122999,14, Never-married, Prof-specialty, Not-in-family, White, Male,8614,0,40, United-States, >50K
15010,42, Private,190767,11, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
15011,44, Private,112797,5, Divorced, Other-service, Own-child, White, Female,0,0,50, United-States, <=50K
15012,50, Private,182360,9, Separated, Prof-specialty, Unmarried, Other, Female,0,0,60, Puerto-Rico, <=50K
15013,58, Private,172618,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
15014,39, Private,327435,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,36, United-States, >50K
15015,25, Local-gov,182380,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
15016,39, Private,210626,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
15017,38, Private,32916,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K
15018,58, Private,314153,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
15019,49, Private,151584,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
15020,23, Private,223019,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
15021,42, Private,383493,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
15022,65, Self-emp-inc,139272,13, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States, >50K
15023,20, Private,332931,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
15024,24, Private,218678,10, Never-married, Sales, Not-in-family, White, Male,0,0,49, United-States, <=50K
15025,20, Private,148409,10, Never-married, Sales, Other-relative, White, Male,1055,0,20, United-States, <=50K
15026,44, Private,222434,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15027,63, Private,201631,5, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
15028,19, Private,386378,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
15029,23, Private,211046,9, Never-married, Sales, Not-in-family, White, Female,2463,0,40, United-States, <=50K
15030,30, Local-gov,47085,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15031,41, Self-emp-not-inc,169023,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,7688,0,40, United-States, >50K
15032,26, Self-emp-not-inc,202560,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
15033,24, Private,113515,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
15034,25, Private,212793,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
15035,21, Private,184543,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
15036,59, Private,96840,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
15037,36, Self-emp-not-inc,182898,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
15038,51, Self-emp-inc,231230,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
15039,45, Federal-gov,98524,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
15040,46, Federal-gov,162187,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
15041,35, Local-gov,331395,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,42, United-States, <=50K
15042,35, Private,195516,4, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Mexico, <=50K
15043,50, Private,271262,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
15044,28, Private,191088,9, Divorced, Other-service, Not-in-family, White, Female,0,1741,52, United-States, <=50K
15045,34, Private,184942,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
15046,30, Self-emp-inc,117570,9, Divorced, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
15047,30, Private,83253,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K
15048,39, Private,172718,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
15049,33, Private,157747,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
15050,56, Private,183884,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
15051,41, Private,220460,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
15052,22, Private,190483,10, Divorced, Sales, Own-child, White, Female,0,0,48, Iran, <=50K
15053,17, Private,250541,6, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
15054,23, Private,204653,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,72, Dominican-Republic, <=50K
15055,60, Private,165517,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
15056,21, Private,177265,12, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
15057,30, Private,154950,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
15058,20, Private,180497,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
15059,44, Private,145160,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,58, United-States, <=50K
15060,40, Self-emp-not-inc,154076,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
15061,22, Private,170800,11, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
15062,33, Private,160614,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
15063,39, State-gov,235379,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
15064,18, Private,137363,8, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
15065,35, Private,101509,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
15066,47, Self-emp-not-inc,243631,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
15067,49, Private,268234,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
15068,33, Private,146440,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, United-States, <=50K
15069,23, Private,139187,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, <=50K
15070,24, Private,68577,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
15071,33, Private,189368,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
15072,36, Private,169426,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, >50K
15073,34, Private,134737,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,55, United-States, >50K
15074,17, Private,452406,7, Never-married, Sales, Own-child, Black, Female,0,0,15, United-States, <=50K
15075,38, State-gov,220421,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
15076,53, Private,166386,13, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, China, <=50K
15077,49, Self-emp-not-inc,249585,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
15078,33, Private,554206,10, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
15079,49, State-gov,336509,6, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
15080,18, Local-gov,152171,7, Never-married, Protective-serv, Own-child, White, Male,0,0,10, United-States, <=50K
15081,55, Private,199763,9, Separated, Protective-serv, Not-in-family, White, Male,0,0,81, United-States, <=50K
15082,47, Private,201699,12, Married-civ-spouse, Sales, Husband, White, Male,5178,0,50, United-States, >50K
15083,22, Private,171419,11, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, South, <=50K
15084,40, Private,353432,6, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
15085,29, Private,331875,8, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
15086,29, Private,107458,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
15087,47, Self-emp-not-inc,330416,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
15088,29, Local-gov,107411,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States, <=50K
15089,30, Private,287986,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
15090,56, Self-emp-not-inc,115439,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
15091,38, Private,119741,14, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
15092,45, Private,151267,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
15093,30, Private,117963,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
15094,54, Private,133403,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
15095,41, Private,24763,9, Divorced, Transport-moving, Unmarried, White, Male,7443,0,40, United-States, <=50K
15096,46, State-gov,250821,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
15097,29, Self-emp-not-inc,164607,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15098,40, Self-emp-inc,37869,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
15099,32, State-gov,175931,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
15100,45, Private,117556,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,32, United-States, <=50K
15101,64, Private,98586,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
15102,38, Private,51838,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
15103,55, Self-emp-not-inc,76901,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
15104,37, Private,236328,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
15105,17, Private,132755,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
15106,50, Private,138852,10, Divorced, Craft-repair, Not-in-family, White, Male,4650,0,22, United-States, <=50K
15107,33, Private,202046,13, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,2001,40, United-States, <=50K
15108,40, Private,96055,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
15109,26, Private,339952,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
15110,27, Local-gov,199172,9, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
15111,21, Private,203914,10, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
15112,26, Private,416577,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, United-States, <=50K
15113,24, Private,140001,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
15114,31, Private,273818,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,55, Mexico, <=50K
15115,19, Private,206777,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
15116,65, Self-emp-not-inc,22907,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
15117,42, Federal-gov,132125,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, United-States, >50K
15118,23, Private,69847,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
15119,23, Private,188950,11, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
15120,65, Private,161400,7, Widowed, Other-service, Unmarried, Other, Male,0,0,40, United-States, <=50K
15121,48, Private,174533,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
15122,24, State-gov,191269,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,65, United-States, <=50K
15123,21, Private,126613,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
15124,46, Self-emp-inc,235320,14, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
15125,44, Private,297991,12, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
15126,39, Private,319248,6, Never-married, Other-service, Unmarried, White, Female,0,0,25, Mexico, <=50K
15127,25, Private,64860,10, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,22, United-States, <=50K
15128,29, Private,363425,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
15129,43, Private,307767,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
15130,34, Private,172579,11, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
15131,37, Private,233571,11, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,37, United-States, >50K
15132,31, State-gov,75755,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,55, United-States, >50K
15133,34, Private,24266,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
15134,36, Private,383518,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,99999,0,40, United-States, >50K
15135,24, Private,206008,12, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, United-States, <=50K
15136,34, Private,301591,9, Never-married, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
15137,50, Private,99476,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
15138,40, Private,226902,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
15139,23, Private,208946,13, Never-married, Sales, Own-child, White, Male,0,0,32, United-States, <=50K
15140,17, Private,368700,7, Never-married, Sales, Own-child, White, Male,0,0,28, United-States, <=50K
15141,38, Private,215917,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
15142,38, Private,165466,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
15143,70, Private,195739,6, Widowed, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
15144,31, Private,139753,13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
15145,26, Private,203777,10, Never-married, Sales, Not-in-family, Black, Female,0,0,37, United-States, <=50K
15146,38, Private,60355,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
15147,25, Private,139012,13, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,2174,0,40, Vietnam, <=50K
15148,34, Private,122616,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,84, United-States, >50K
15149,42, Private,109067,13, Separated, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
15150,60, Private,117509,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15151,49, Private,187370,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
15152,44, Private,307468,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,29, United-States, >50K
15153,68, Private,223486,9, Widowed, Other-service, Unmarried, White, Female,0,0,7, England, <=50K
15154,40, Private,374137,9, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
15155,35, Private,98948,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,32, United-States, <=50K
15156,36, Private,526968,6, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
15157,70, Private,235781,10, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
15158,43, Private,240698,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
15159,47, Private,249935,7, Divorced, Craft-repair, Own-child, White, Male,0,0,8, United-States, <=50K
15160,24, Private,161198,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
15161,60, State-gov,234854,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
15162,21, Self-emp-not-inc,318987,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
15163,30, Private,87418,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
15164,50, Private,301583,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
15165,36, Local-gov,247807,11, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, >50K
15166,31, Local-gov,58624,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
15167,32, Private,313835,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
15168,29, Private,67218,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
15169,38, Private,31964,5, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
15170,18, Federal-gov,201686,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,4, United-States, <=50K
15171,30, Private,149568,5, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,40, United-States, <=50K
15172,37, Private,202683,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
15173,53, Private,20438,10, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
15174,29, Private,270379,9, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
15175,22, Private,258509,9, Never-married, Transport-moving, Own-child, Black, Male,0,0,24, United-States, <=50K
15176,58, Private,147707,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
15177,25, Private,236564,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
15178,38, Private,161141,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
15179,43, Local-gov,35824,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
15180,29, Private,217200,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15181,47, State-gov,205712,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,38, United-States, <=50K
15182,43, Private,295510,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
15183,34, Private,116677,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
15184,34, Private,119422,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1672,50, United-States, <=50K
15185,38, Local-gov,225605,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, <=50K
15186,46, Private,181363,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
15187,41, Local-gov,33658,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
15188,23, Private,133061,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, <=50K
15189,37, Private,337778,7, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
15190,23, Private,180339,12, Never-married, Sales, Own-child, White, Female,0,0,65, United-States, <=50K
15191,32, Private,160594,10, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
15192,45, Private,225456,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
15193,56, Private,91262,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
15194,41, Local-gov,160785,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15195,20, Private,103840,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,42, United-States, <=50K
15196,45, Private,191914,9, Divorced, Transport-moving, Unmarried, White, Female,0,0,55, United-States, <=50K
15197,44, Private,173981,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15198,32, Private,102986,3, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, Laos, >50K
15199,62, Private,197286,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, Germany, <=50K
15200,30, Private,81282,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
15201,43, Local-gov,169203,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
15202,23, Federal-gov,55465,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
15203,28, Self-emp-inc,31717,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
15204,33, Private,98995,6, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,36, United-States, <=50K
15205,66, Private,151793,4, Widowed, Other-service, Not-in-family, Black, Female,0,0,10, United-States, <=50K
15206,33, Private,183612,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
15207,48, Private,238726,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
15208,32, Federal-gov,249409,9, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
15209,75, Private,101887,6, Widowed, Priv-house-serv, Not-in-family, White, Female,0,0,70, United-States, <=50K
15210,49, Private,245305,6, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,42, United-States, >50K
15211,45, Private,102147,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15212,50, Self-emp-inc,321822,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, United-States, >50K
15213,20, State-gov,177787,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
15214,42, Private,188693,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15215,43, Private,130126,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
15216,42, Self-emp-not-inc,221172,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
15217,40, Private,160369,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,45, United-States, >50K
15218,33, Self-emp-not-inc,24504,9, Separated, Craft-repair, Other-relative, White, Male,0,0,50, United-States, <=50K
15219,61, Private,176689,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
15220,26, Private,250066,11, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
15221,41, Private,213019,11, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,38, United-States, >50K
15222,37, Private,76893,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15223,32, Private,173351,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
15224,25, Private,214413,14, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
15225,28, Private,37933,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,48, United-States, <=50K
15226,22, Private,122272,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
15227,29, State-gov,188986,11, Never-married, Tech-support, Not-in-family, White, Female,0,1590,64, United-States, <=50K
15228,25, Private,122175,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
15229,21, Private,177125,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
15230,17, Private,99161,6, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
15231,26, Private,323044,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Germany, >50K
15232,71, Private,180733,14, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
15233,34, Self-emp-not-inc,182714,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, >50K
15234,22, Private,416165,10, Never-married, Sales, Unmarried, White, Female,0,0,32, United-States, <=50K
15235,43, State-gov,424094,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
15236,17, Private,143331,6, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
15237,51, Self-emp-inc,28765,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
15238,39, Private,129573,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
15239,27, Private,200500,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
15240,36, State-gov,205555,15, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
15241,38, Private,37028,10, Divorced, Sales, Unmarried, White, Female,0,0,38, United-States, <=50K
15242,22, Private,178390,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
15243,34, Private,46144,10, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
15244,49, Self-emp-not-inc,241753,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
15245,23, Local-gov,220912,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
15246,34, Private,467108,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
15247,45, Self-emp-not-inc,246891,14, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
15248,33, Private,133278,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
15249,42, Private,173704,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
15250,28, Private,162551,4, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,48, China, <=50K
15251,42, Local-gov,281315,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
15252,27, Local-gov,163862,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
15253,50, Local-gov,320386,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
15254,23, Private,193090,10, Never-married, Adm-clerical, Not-in-family, White, Female,3674,0,40, United-States, <=50K
15255,38, Private,298841,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
15256,47, Self-emp-inc,248145,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Cuba, <=50K
15257,34, Private,37676,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
15258,71, Private,124959,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
